name,values,label
TOWN_NM,"BRONX, NEWARK, STATEN ISLAND",city
Borough Or City Name,"QUEENS, STATEN ISLAND, JERSEY CITY",city
Municipality,"YONKERS, HOBOKEN, NEWARK",city
Property Location City,"MANHATTAN, QUEENS, NEW ROCHELLE",city
Municipality Name,"Brooklyn, Manhattan, Jersey City, Yonkers, Astoria",city
Borough Or City Name,"Queens, Bronx, Hoboken, Staten Island, New Rochelle",city
Urban Center Location,"Newark, Flushing, Harlem, Park Slope, Fort Lee",city
Cty,"MANHATTAN, BROOKLYN, QUEENS, BRONX",city
Boro,"QUEENS, STATEN ISLAND, HOBOKEN, YONKERS",city
Muni,"JERSEY CITY, NEWARK, WHITE PLAINS, NEW ROCHELLE",city
Cty,"Brooklyn, Jersey City, Yonkers",city
Loc,"Manhattan, Hoboken, Astoria",city
Muni,"Queens, Newark, Staten Island",city
CTY,"MANHATTAN, BROOKLYN, QUEENS, BRONX, STATEN ISLAND",city
BORO,"QUEENS, STATEN ISLAND, MANHATTAN, YONKERS, HOBOKEN",city
MUNI,"JERSEY CITY, NEWARK, BRONX, BROOKLYN, NEW ROCHELLE",city
destination_city,"BROOKLYN, MANHATTAN, QUEENS, HOBOKEN, JERSEY CITY",city
residence_municipality,"THE BRONX, STATEN ISLAND, NEWARK, YONKERS, WHITE PLAINS",city
shipping_location,"ASTORIA, FLUSHING, JAMAICA, WEEHAWKEN, FORT LEE",city
borough_name,"QUEENS, STATEN ISLAND, BRONX",city
municipality,"JERSEY CITY, HOBOKEN, YONKERS",city
urban_center,"NEWARK, WHITE PLAINS, NEW ROCHELLE",city
Municipality Name,"Brooklyn, Manhattan, Queens",city
Location City Name,"Jersey City, Hoboken, Newark",city
Urban Center Name,"Astoria, The Bronx, Staten Island",city
Borough Or City Name,"MANHATTAN, BROOKLYN, QUEENS, STATEN ISLAND, BRONX",city
Municipality Location,"JERSEY CITY, HOBOKEN, NEWARK, YONKERS, MANHATTAN",city
Urban Area Designation,"QUEENS, NEW ROCHELLE, BRONX, BROOKLYN, WHITE PLAINS",city
municipality,"Brooklyn, Manhattan, Queens, Hoboken, Jersey City",city
city_location,"The Bronx, Staten Island, Newark, Yonkers, New Rochelle",city
urban_area,"White Plains, Elizabeth, Hempstead, Flushing, Jamaica",city
CTY,"MANHATTAN, QUEENS, BRONX",city
BORO,"BROOKLYN, STATEN ISLAND, JERSEY CITY",city
MUNI,"HOBOKEN, YONKERS, NEWARK",city
Municipality Name,"Brooklyn, Manhattan, The Bronx",city
Urban Area Location,"Jersey City, Hoboken, Newark",city
City Of Residence,"Queens, Staten Island, Yonkers",city
Residential Borough Or City,"QUEENS, STATEN ISLAND, JERSEY CITY, YONKERS, HOBOKEN",city
Municipality Of Residence,"NEWARK, NEW ROCHELLE, WHITE PLAINS, PATERSON, ELIZABETH",city
Urban Area Location,"WEEHAWKEN, MOUNT VERNON, HEMPSTEAD, LONG BEACH, PASSAIC",city
Cty,"Brooklyn, Manhattan, Queens, The Bronx, Staten Island",city
Muni,"Jersey City, Hoboken, Newark, Weehawken, Fort Lee",city
Loc_Nm,"Astoria, Flushing, Yonkers, New Rochelle, White Plains",city
boroughName,"QUEENS, STATEN ISLAND, MANHATTAN, BROOKLYN",city
municipality,"JERSEY CITY, HOBOKEN, NEWARK, YONKERS",city
serviceArea,"WHITE PLAINS, NEW ROCHELLE, HEMPSTEAD, PATERSON",city
cty,"Brooklyn, Manhattan, Jersey City, Hoboken",city
city_nm,"Queens, Bronx, Newark, Yonkers",city
loc,"Staten Island, White Plains, New Rochelle, Paterson",city
Borough Name,"QUEENS, STATEN ISLAND, MANHATTAN",city
Municipality Name,"JERSEY CITY, YONKERS, BROOKLYN",city
City Or Borough,"HOBOKEN, NEWARK, BRONX",city
cty,"Brooklyn, Queens, Manhattan",city
city_nm,"Jersey City, Hoboken, Newark",city
loc_cty,"Bronx, Yonkers, Astoria",city
location_municipality,"HOBOKEN, JERSEY CITY, YONKERS",city
address_city,"NEWARK, NEW ROCHELLE, MANHATTAN",city
State of Residence,"NY, New York, NY",state
Address State,"New York, New York, New York",state
Location State,"NY, NY, NY",state
stateAbbreviation,"NY, CA, TX",state
locationState,"New York, FL, WA",state
residentState,"NY, Ohio, AZ",state
state_code,"NY, NY, NY",state
state_name,"New York, New York, New York",state
us_state,"NY, New York, NY",state
St,"NY, CA, TX, FL",state
St_Abbr,"New York, NJ, IL, WA",state
US_St_Cd,"NY, PA, OH, New York",state
st,"NY, CA, TX, FL, IL",state
state_cd,"NY, California, TX, Florida, IL",state
st_abbr,"New York, CA, TX, FL, Illinois",state
ST,"NY, CA, Texas, FL, New York",state
St_Abbr,"NY, TX, CA, FL, AZ",state
US_State,"New York, California, NY, TX, Florida",state
stateName,"New York, California, Texas, Florida",state
locationState,"NY, CA, TX, FL",state
stateAbbreviation,"WA, OR, NV, AZ",state
St_Cd,"New York, WA, NJ, NY",state
State_Abbr,"NY, AZ, CO, NM",state
State of Residence,"NY, CA, New York, TX",state
Location State,"New York, FL, WA, OH",state
Address State,"AZ, IL, MI, New York",state
state_abbreviation,"NY, CA, TX, FL, WA",state
state_full_name,"New York, California, Texas, Florida, Washington",state
address_state,"NY, GA, OH, AZ, CO",state
region_code,"NY, NY, NY",state
St,"NY, NY, CA, TX, FL",state
St_Cd,"NY, NJ, PA, CT, NY",state
State_Abbrv,"NY, New York, CA, California, TX",state
us_state,"New York, California, Texas, Florida, Washington",state
location_state,"NY, New York, NJ, PA, CT",state
State Of Residence,"NY, CA, TX, FL, NY",state
Location State,"New York, California, WA, IL, NY",state
State Name,"New York, Texas, Florida, Ohio, New York",state
St,"NY, CA, FL",state
St_Cd,"TX, WA, New York",state
US_St,"AZ, Ohio, California",state
locationState,"New York, FL, NY",state
usState,"California, NY, Texas",state
St,"NY, PA, NJ",state
State_Abbr,"New York, CA, TX",state
State_Cd,"FL, NY, IL",state
st,"NY, NY, NY",state
st_cd,"New York, New York, New York",state
st_abbr,"NY, NY, NY",state
St,"NY, NY, NY",state
State_Abbr,"New York, NY, New York",state
ST_CD,"NY, New York, NY",state
St,"NY, CA, New York",state
ST_CD,"TX, FL, NY",state
US_St,"New York, NJ, PA",state
stateCode,"NY, CA, TX",state
stateName,"New York, California, Texas",state
usState,"NY, New York, FL",state
state_cd,"New York, New York, New York",state
Building Identification Number,"1012345, 3344556, 4098765",bin
Department Of Buildings Number,"2121212, 5001002, 1987654",bin
Property Building Identifier,"4455667, 3030303, 2876543",bin
building_identification_number,"1045231, 3321987, 5123456",bin
property_bin_number,"4098765, 2112345, 1876543",bin
nyc_building_id,"3001234, 5432109, 2987654",bin
BLDG_ID,"1023456, 2098765, 3112233, 4556677, 5889900",bin
BLD_NUM,"3045678, 4012345, 1087654, 2192837, 5152634",bin
PROP_ID,"4065738, 1928374, 3657382, 5910293, 2847563",bin
BLDG_ID,"1045678, 3301299, 4088765",bin
BLD_NO,"2154321, 5001234, 1998877",bin
BID,"4411223, 3050607, 2876543",bin
buildingIdNumber,"1029384, 2039485, 3348596",bin
propertyIdentifier,"4059687, 5069788, 1079889",bin
buildingBin,"2234567, 3456789, 4567890",bin
building_identifier,"1012345, 3456789, 5001122",bin
property_bin_number,"1012345, 3456789, 5001122",bin
structure_id,"1012345, 3456789, 5001122",bin
Building Identification Number,"1045678, 3321987, 4098765",bin
New York City Building Identifier,"2112233, 5010203, 1876543",bin
Property Reference Number,"4455667, 3987123, 2054321",bin
BID,"1012345, 2987654, 3112233",bin
BLDG_ID,"4556677, 5889900, 1234567",bin
BLDG_NUM,"3998877, 4776655, 2334455",bin
BID,"1012345, 2987654, 3456789, 4112233",bin
BLDG_ID,"1012345, 2987654, 3456789, 4112233",bin
BLD_NUM,"1012345, 2987654, 3456789, 4112233",bin
Building Identification Number,"1023456, 2034567, 3045678",bin
Property Identification Code,"4056789, 5067890, 1078901",bin
Department Of Buildings Identifier,"2089012, 3090123, 4101234",bin
Building Identification Number,"1011234, 3455678, 4899012",bin
Property Identification Code,"2123456, 5654321, 1987654",bin
Unique Building Identifier,"3001002, 4002003, 5003004",bin
BLD_ID,"1029384, 2039485, 3049586",bin
BLDG_NUM,"4059687, 5069788, 1079889",bin
BIN_NUM,"2089980, 3099081, 4108182",bin
BLDG_ID,"1045234, 2987112, 3309876, 4123456, 5001234",bin
BLD_NUM,"3456789, 4567890, 5678901, 1234567, 2345678",bin
NYC_BIN,"5543210, 4432109, 3321098, 2210987, 1109876",bin
buildingId,"1045321, 2098765, 3012345",bin
propertyIdentifier,"4456789, 5001234, 1122334",bin
buildingNumber,"2233445, 3344556, 4455667",bin
building_identification_number,"1012345, 2987654, 3345678",bin
property_bin_id,"4112233, 5001122, 1555666",bin
building_code,"2468012, 3141592, 4242424",bin
BLD_ID,"1012345, 3345678, 4567890",bin
BLDG_NO,"2987654, 5112233, 1445566",bin
BUILD_NUM,"4765432, 3221144, 2558899",bin
BLDG_ID,"1012345, 2023456, 3034567",bin
BLD_NUM,"4045678, 5056789, 1123456",bin
PROP_ID,"2234567, 3345678, 4456789",bin
BLDG_ID,"1023456, 3344556, 5012987",bin
BLD_NO,"2987654, 4455667, 1876543",bin
NYC_BIN,"3112233, 5566778, 4123456",bin
BLDG_ID,"1087654, 3321987, 4500123",bin
BLDG_NO,"2098765, 5123456, 1987654",bin
BID,"4433211, 3012345, 2876543",bin
BLDG_ID,"1087453, 3309812, 4112345",bin
BIDN,"2054321, 5078901, 1022876",bin
BldIDNum,"4401987, 3065432, 2109876",bin
road_segments,"MULTILINESTRING ((-73.9854 40.7580, -73.9840 40.7591), (-73.9830 40.7600, -73.9820 40.7610)), MULTILINESTRING ((-74.0006 40.7128, -74.0016 40.7138)), MULTILINESTRING ((-73.9654 40.7781, -73.9644 40.7791, -73.9634 40.7801))",multi-line
transit_route_shape,"MULTILINESTRING ((-73.991 40.742, -73.992 40.743, -73.993 40.744), (-73.994 40.745, -73.995 40.746)), MULTILINESTRING ((-73.958 40.768, -73.959 40.769)), MULTILINESTRING ((-74.010 40.705, -74.011 40.706), (-74.012 40.707, -74.013 40.708))",multi-line
pathway_lines,"MULTILINESTRING ((-73.977 40.764, -73.978 40.765), (-73.979 40.766, -73.980 40.767)), MULTILINESTRING ((-73.945 40.800, -73.946 40.801, -73.947 40.802)), MULTILINESTRING ((-74.005 40.725, -74.006 40.726))",multi-line
ml_geom,"MULTILINESTRING ((-74.0 40.7, -74.01 40.71), (-73.99 40.72, -73.98 40.73)), MULTILINESTRING ((-73.95 40.75, -73.96 40.76, -73.97 40.77)), MULTILINESTRING ((-73.8 40.8, -73.85 40.8), (-73.82 40.81, -73.82 40.83))",multi-line
path_mls,"MULTILINESTRING ((-73.98 40.68, -73.97 40.69), (-74.1 40.65, -74.11 40.64)), MULTILINESTRING ((-74.2 40.55, -74.18 40.56, -74.19 40.58)), MULTILINESTRING ((-73.75 40.9, -73.76 40.89), (-73.75 40.88, -73.76 40.87))",multi-line
shape_ml,"MULTILINESTRING ((-73.99 40.74, -73.98 40.75), (-73.97 40.76, -73.96 40.77)), MULTILINESTRING ((-74.05 40.6, -74.06 40.62, -74.05 40.64)), MULTILINESTRING ((-73.91 40.81, -73.92 40.82), (-73.93 40.83, -73.94 40.84))",multi-line
routeLines,"MULTILINESTRING ((-74.00 40.71, -74.01 40.72), (-73.99 40.73, -73.98 40.74)), MULTILINESTRING ((-73.95 40.80, -73.96 40.81)), MULTILINESTRING ((-73.97 40.75, -73.97 40.76, -73.98 40.76))",multi-line
streetPaths,"MULTILINESTRING ((-73.98 40.76, -73.99 40.77), (-73.97 40.78, -73.96 40.79)), MULTILINESTRING ((-74.00 40.70, -74.00 40.71, -73.99 40.71)), MULTILINESTRING ((-73.95 40.74, -73.94 40.75))",multi-line
pathGeometries,"MULTILINESTRING ((-73.96 40.81, -73.95 40.82)), MULTILINESTRING ((-73.99 40.72, -73.98 40.73), (-74.00 40.74, -74.01 40.75)), MULTILINESTRING ((-73.98 40.78, -73.98 40.79, -73.97 40.79))",multi-line
geom_mls,"MULTILINESTRING ((-73.98 40.76, -73.99 40.75)), MULTILINESTRING ((-74.01 40.71, -74.01 40.70, -74.00 40.71)), MULTILINESTRING ((-73.95 40.80, -73.94 40.81, -73.93 40.80))",multi-line
geo_mln,"MULTILINESTRING ((-73.96 40.77, -73.95 40.77)), MULTILINESTRING ((-73.88 40.74, -73.87 40.75), (-73.86 40.74, -73.85 40.75)), MULTILINESTRING ((-73.99 40.69, -73.98 40.68))",multi-line
mls_geo,"MULTILINESTRING ((-74.04 40.63, -74.03 40.63, -74.04 40.62)), MULTILINESTRING ((-73.78 40.65, -73.79 40.66, -73.78 40.67)), MULTILINESTRING ((-74.00 40.72, -73.99 40.72), (-74.00 40.73, -73.99 40.73))",multi-line
routeGeometry,"MULTILINESTRING ((-73.985 40.758, -73.979 40.767), (-73.982 40.761, -73.975 40.764)), MULTILINESTRING ((-73.997 40.703, -73.993 40.706), (-73.995 40.702, -73.991 40.705)), MULTILINESTRING ((-73.845 40.745, -73.842 40.749), (-73.847 40.742, -73.844 40.746))",multi-line
streetSegments,"MULTILINESTRING ((-74.011 40.708, -74.008 40.711), (-74.013 40.706, -74.010 40.709)), MULTILINESTRING ((-73.926 40.829, -73.923 40.832), (-73.928 40.827, -73.925 40.830)), MULTILINESTRING ((-74.076 40.643, -74.073 40.645), (-74.078 40.641, -74.075 40.643))",multi-line
pathCollection,"MULTILINESTRING ((-74.002 40.731, -73.999 40.734), (-74.000 40.730, -73.997 40.733)), MULTILINESTRING ((-73.945 40.808, -73.942 40.811), (-73.947 40.806, -73.944 40.809)), MULTILINESTRING ((-73.969 40.662, -73.966 40.665), (-73.971 40.660, -73.968 40.663))",multi-line
multiLineGeometry,"MULTILINESTRING ((-74.00 40.71, -74.01 40.72)), MULTILINESTRING ((-73.98 40.75, -73.97 40.76, -73.98 40.77)), MULTILINESTRING ((-73.95 40.80, -73.94 40.81))",multi-line
streetPathData,"MULTILINESTRING ((-73.99 40.70, -73.98 40.71), (-73.99 40.72, -73.98 40.73)), MULTILINESTRING ((-74.01 40.74, -74.02 40.75)), MULTILINESTRING ((-73.96 40.78, -73.95 40.79))",multi-line
routeShape,"MULTILINESTRING ((-73.93 40.82, -73.92 40.83, -73.91 40.84)), MULTILINESTRING ((-73.98 40.68, -73.99 40.69), (-73.97 40.67, -73.96 40.66)), MULTILINESTRING ((-74.00 40.76, -73.99 40.76, -73.99 40.77))",multi-line
geom_mls,"MULTILINESTRING ((-73.98 40.75, -73.97 40.76)), MULTILINESTRING ((-74.00 40.71, -74.01 40.70)), MULTILINESTRING ((-73.95 40.78, -73.94 40.79))",multi-line
spat_mln,"MULTILINESTRING ((-73.99 40.73, -73.98 40.74)), MULTILINESTRING ((-73.87 40.77, -73.86 40.76)), MULTILINESTRING ((-74.01 40.69, -74.02 40.68))",multi-line
geo_ml,"MULTILINESTRING ((-73.96 40.80, -73.95 40.81)), MULTILINESTRING ((-73.93 40.83, -73.92 40.84)), MULTILINESTRING ((-73.98 40.72, -73.97 40.71, -73.96 40.70))",multi-line
RouteGeometryRepresentation,"MULTILINESTRING ((-73.985 40.748, -73.980 40.750), (-73.988 40.755, -73.983 40.758)), MULTILINESTRING ((-73.994 40.690, -73.990 40.685)), MULTILINESTRING ((-73.880 40.850, -73.875 40.855), (-73.900 40.860, -73.895 40.865))",multi-line
StreetNetworkLinework,"MULTILINESTRING ((-74.006 40.712, -74.004 40.713)), MULTILINESTRING ((-73.965 40.782, -73.963 40.783), (-73.961 40.784, -73.959 40.785)), MULTILINESTRING ((-73.958 40.678, -73.956 40.679), (-73.954 40.680, -73.952 40.681))",multi-line
MultiLinePathCoordinates,"MULTILINESTRING ((-73.977 40.763, -73.975 40.765)), MULTILINESTRING ((-73.950 40.779, -73.948 40.781), (-73.946 40.783)), MULTILINESTRING ((-73.999 40.720, -73.997 40.722), (-73.995 40.724))",multi-line
geom_mls,"MULTILINESTRING ((-74.00 40.71, -74.00 40.72), (-73.99 40.71, -73.99 40.72)), MULTILINESTRING ((-73.95 40.68, -73.94 40.68)), MULTILINESTRING ((-73.88 40.75, -73.87 40.76, -73.88 40.77))",multi-line
mln_str,"MULTILINESTRING ((-73.97 40.78, -73.96 40.78)), MULTILINESTRING ((-74.01 40.70, -74.01 40.71), (-74.00 40.70, -74.00 40.71)), MULTILINESTRING ((-73.90 40.85, -73.89 40.85), (-73.90 40.86, -73.89 40.86))",multi-line
geo_ml,"MULTILINESTRING ((-74.15 40.64, -74.14 40.64), (-74.15 40.63, -74.14 40.63)), MULTILINESTRING ((-73.96 40.71, -73.95 40.72)), MULTILINESTRING ((-74.011 40.705, -74.005 40.705))",multi-line
street_network_geometry,"MULTILINESTRING ((-74.00 40.71, -74.01 40.72), (-74.00 40.73, -74.01 40.74)), MULTILINESTRING ((-73.99 40.75, -73.98 40.76, -73.97 40.75)), MULTILINESTRING ((-73.95 40.80, -73.96 40.81))",multi-line
route_path_data,"MULTILINESTRING ((-73.98 40.76, -73.97 40.77)), MULTILINESTRING ((-73.99 40.74, -73.99 40.75), (-73.98 40.74, -73.98 40.75)), MULTILINESTRING ((-74.01 40.70, -74.00 40.70, -73.99 40.71))",multi-line
transportation_lines,"MULTILINESTRING ((-73.96 40.78, -73.95 40.79, -73.94 40.78)), MULTILINESTRING ((-74.00 40.72, -73.99 40.73)), MULTILINESTRING ((-73.97 40.76, -73.97 40.77), (-73.96 40.76, -73.96 40.77))",multi-line
mls_geom,"MULTILINESTRING ((-73.985 40.758, -73.984 40.759), (-73.983 40.760, -73.982 40.761)), MULTILINESTRING ((-73.994 40.689, -73.993 40.690, -73.992 40.691)), MULTILINESTRING ((-73.874 40.774, -73.873 40.775), (-73.872 40.776, -73.871 40.777))",multi-line
geo_mls,"MULTILINESTRING ((-73.901 40.811, -73.902 40.812), (-73.903 40.813, -73.904 40.814)), MULTILINESTRING ((-73.955 40.783, -73.956 40.784, -73.957 40.785)), MULTILINESTRING ((-74.150 40.583, -74.151 40.584), (-74.152 40.585, -74.153 40.586))",multi-line
mln_str,"MULTILINESTRING ((-73.788 40.645, -73.787 40.646), (-73.786 40.647, -73.785 40.648)), MULTILINESTRING ((-73.960 40.670, -73.961 40.671, -73.962 40.672)), MULTILINESTRING ((-74.010 40.710, -74.011 40.711), (-74.012 40.712, -74.013 40.713))",multi-line
routeGeometry,"MULTILINESTRING ((-73.98 40.75, -73.98 40.76), (-73.97 40.75, -73.97 40.76)), MULTILINESTRING ((-74.00 40.71, -74.01 40.71, -74.01 40.70)), MULTILINESTRING ((-73.95 40.80, -73.94 40.81))",multi-line
pathSegments,"MULTILINESTRING ((-73.98 40.75, -73.98 40.76), (-73.97 40.75, -73.97 40.76)), MULTILINESTRING ((-74.00 40.71, -74.01 40.71, -74.01 40.70)), MULTILINESTRING ((-73.95 40.80, -73.94 40.81))",multi-line
streetLines,"MULTILINESTRING ((-73.98 40.75, -73.98 40.76), (-73.97 40.75, -73.97 40.76)), MULTILINESTRING ((-74.00 40.71, -74.01 40.71, -74.01 40.70)), MULTILINESTRING ((-73.95 40.80, -73.94 40.81))",multi-line
road_segments_geom,"MULTILINESTRING ((-73.99 40.75, -73.98 40.75), (-73.99 40.74, -73.98 40.74)), MULTILINESTRING ((-74.01 40.71, -74.00 40.72, -73.99 40.73)), MULTILINESTRING ((-73.95 40.82, -73.95 40.83), (-73.94 40.82, -73.94 40.83))",multi-line
transit_route_wkt,"MULTILINESTRING ((-73.98 40.76, -73.97 40.77, -73.96 40.78)), MULTILINESTRING ((-73.95 40.67, -73.96 40.67), (-73.97 40.68, -73.98 40.68)), MULTILINESTRING ((-73.87 40.77, -73.86 40.77, -73.85 40.77))",multi-line
pathway_multiline,"MULTILINESTRING ((-73.96 40.79, -73.97 40.80), (-73.95 40.79, -73.96 40.80)), MULTILINESTRING ((-74.04 40.58, -74.05 40.59, -74.06 40.60)), MULTILINESTRING ((-73.92 40.85, -73.91 40.85), (-73.92 40.86, -73.91 40.86))",multi-line
Geographic_Path_Collection,"MULTILINESTRING ((-73.985 40.758, -73.975 40.765), (-74.010 40.707, -74.013 40.710)), MULTILINESTRING ((-73.960 40.715, -73.950 40.712), (-73.958 40.717, -73.948 40.714)), MULTILINESTRING ((-73.928 40.829, -73.925 40.832, -73.920 40.830))",multi-line
Spatial_Line_Features,"MULTILINESTRING ((-73.985 40.758, -73.975 40.765), (-74.010 40.707, -74.013 40.710)), MULTILINESTRING ((-73.960 40.715, -73.950 40.712), (-73.958 40.717, -73.948 40.714)), MULTILINESTRING ((-73.928 40.829, -73.925 40.832, -73.920 40.830))",multi-line
Route_Network_Geometry,"MULTILINESTRING ((-73.985 40.758, -73.975 40.765), (-74.010 40.707, -74.013 40.710)), MULTILINESTRING ((-73.960 40.715, -73.950 40.712), (-73.958 40.717, -73.948 40.714)), MULTILINESTRING ((-73.928 40.829, -73.925 40.832, -73.920 40.830))",multi-line
geom_ml,"MULTILINESTRING ((-73.98 40.75, -73.97 40.76)), MULTILINESTRING ((-73.96 40.77, -73.95 40.78, -73.96 40.79)), MULTILINESTRING ((-73.99 40.72, -73.98 40.73))",multi-line
mls_wkt,"MULTILINESTRING ((-74.01 40.70, -74.00 40.71)), MULTILINESTRING ((-73.94 40.81, -73.93 40.82)), MULTILINESTRING ((-73.95 40.68, -73.94 40.69))",multi-line
geo_mln,"MULTILINESTRING ((-73.90 40.65, -73.89 40.66)), MULTILINESTRING ((-74.04 40.58, -74.05 40.59), (-74.04 40.60, -74.05 40.61)), MULTILINESTRING ((-73.83 40.76, -73.82 40.77))",multi-line
multiLineGeometry,"MULTILINESTRING ((-73.985 40.748, -73.980 40.750), (-73.988 40.758, -73.983 40.760)), MULTILINESTRING ((-73.994 40.702, -73.990 40.705), (-73.992 40.707, -73.988 40.710)), MULTILINESTRING ((-73.872 40.771, -73.868 40.773), (-73.870 40.775, -73.866 40.777))",multi-line
routePath,"MULTILINESTRING ((-74.006 40.714, -74.002 40.718), (-74.000 40.720, -73.996 40.724)), MULTILINESTRING ((-73.965 40.783, -73.959 40.785), (-73.950 40.790, -73.945 40.792)), MULTILINESTRING ((-73.973 40.768, -73.970 40.771), (-73.968 40.773, -73.965 40.776))",multi-line
streetSegments,"MULTILINESTRING ((-73.990 40.730, -73.988 40.732), (-73.986 40.734, -73.984 40.736)), MULTILINESTRING ((-73.880 40.850, -73.878 40.852), (-73.876 40.854, -73.874 40.856)), MULTILINESTRING ((-74.150 40.580, -74.148 40.582), (-74.146 40.584, -74.144 40.586))",multi-line
geom_mln,"MULTILINESTRING ((-74.00 40.71, -74.01 40.72)), MULTILINESTRING ((-73.98 40.75, -73.99 40.76)), MULTILINESTRING ((-73.95 40.80, -73.96 40.81), (-73.97 40.82, -73.98 40.83))",multi-line
mls_geom,"MULTILINESTRING ((-73.99 40.70, -73.98 40.71), (-73.97 40.72, -73.96 40.73)), MULTILINESTRING ((-74.01 40.75, -74.02 40.76)), MULTILINESTRING ((-73.90 40.79, -73.91 40.78))",multi-line
g_mlstr,"MULTILINESTRING ((-73.85 40.77, -73.86 40.76)), MULTILINESTRING ((-73.92 40.74, -73.93 40.73, -73.94 40.72)), MULTILINESTRING ((-74.05 40.69, -74.06 40.68))",multi-line
multiLinePath,"MULTILINESTRING ((-73.985 40.758, -73.980 40.760), (-73.984 40.757, -73.979 40.759)), MULTILINESTRING ((-73.965 40.678, -73.960 40.680, -73.955 40.682)), MULTILINESTRING ((-73.870 40.770, -73.865 40.772), (-73.850 40.765, -73.845 40.767))",multi-line
routeGeometry,"MULTILINESTRING ((-73.985 40.758, -73.980 40.760), (-73.984 40.757, -73.979 40.759)), MULTILINESTRING ((-73.965 40.678, -73.960 40.680, -73.955 40.682)), MULTILINESTRING ((-73.870 40.770, -73.865 40.772), (-73.850 40.765, -73.845 40.767))",multi-line
streetSegments,"MULTILINESTRING ((-73.985 40.758, -73.980 40.760), (-73.984 40.757, -73.979 40.759)), MULTILINESTRING ((-73.965 40.678, -73.960 40.680, -73.955 40.682)), MULTILINESTRING ((-73.870 40.770, -73.865 40.772), (-73.850 40.765, -73.845 40.767))",multi-line
multiLinePath,"MULTILINESTRING ((-73.98 40.76, -73.97 40.77)), MULTILINESTRING ((-74.00 40.71, -74.01 40.72, -74.00 40.73)), MULTILINESTRING ((-73.95 40.80, -73.96 40.81))",multi-line
routeGeometry,"MULTILINESTRING ((-73.99 40.74, -73.98 40.75)), MULTILINESTRING ((-73.96 40.78, -73.95 40.79), (-73.94 40.78, -73.93 40.79)), MULTILINESTRING ((-74.01 40.70, -74.02 40.69))",multi-line
streetSegments,"MULTILINESTRING ((-73.92 40.79, -73.93 40.80)), MULTILINESTRING ((-73.87 40.77, -73.86 40.76)), MULTILINESTRING ((-74.15 40.64, -74.16 40.63), (-74.17 40.62, -74.18 40.61))",multi-line
multiLinePath,"MULTILINESTRING ((-73.98 40.75, -73.99 40.76), (-73.98 40.74, -73.97 40.74)), MULTILINESTRING ((-73.95 40.65, -73.96 40.66)), MULTILINESTRING ((-73.88 40.77, -73.87 40.76, -73.86 40.77)), MULTILINESTRING ((-73.91 40.85, -73.90 40.86))",multi-line
routeSegments,"MULTILINESTRING ((-74.00 40.71, -74.01 40.72), (-73.99 40.73, -74.00 40.72)), MULTILINESTRING ((-73.97 40.69, -73.98 40.68)), MULTILINESTRING ((-73.82 40.75, -73.81 40.74), (-73.80 40.75, -73.79 40.76)), MULTILINESTRING ((-74.15 40.63, -74.16 40.62))",multi-line
streetLayout,"MULTILINESTRING ((-73.985 40.755, -73.985 40.765), (-73.980 40.760, -73.990 40.760)), MULTILINESTRING ((-73.96 40.67, -73.94 40.67), (-73.95 40.66, -73.95 40.68)), MULTILINESTRING ((-73.90 40.82, -73.88 40.83), (-73.90 40.825, -73.88 40.835)), MULTILINESTRING ((-73.99 40.74, -73.99 40.73))",multi-line
