name,values,label
grid_y_coordinate,"180455, 674129, 532981",y_coord
lineGeometry,"LINESTRING (-74.0060 40.7128, -74.0040 40.7135), LINESTRING (-122.4862 37.7951, -122.4984 37.7634, -122.5136 37.7483), LINESTRING (-104.9903 39.7392, -94.5786 39.0997), LINESTRING (-111.8910 40.7608, -111.90 40.77, -111.88 40.78)",line
pathData,"LINESTRING (2.3333 48.8600, 2.3400 48.8550), LINESTRING (13.4050 52.5200, 11.5820 48.1351), LINESTRING (14.6000 40.6340, 14.5700 40.6280, 14.5000 40.6250, 14.4850 40.6290), LINESTRING (-0.1278 51.5074, -2.2426 53.4808)",line
routeShape,"LINESTRING (139.7745 35.6812, 139.7671 35.6804), LINESTRING (128.8787 -31.7107, 137.4589 -32.4913), LINESTRING (85.3240 27.7172, 85.3450 27.7250, 85.3330 27.7350, 85.3510 27.7420), LINESTRING (151.2153 -33.8568, 151.2400 -33.8450)",line
geom_ln,"LINESTRING (-104.99 39.73, -105.05 39.76), LINESTRING (13.40 52.52, 13.38 52.51, 13.42 52.53), LINESTRING (139.69 35.68, 139.75 35.65, 139.70 35.60, 139.80 35.70)",line
ln_wkt,"LINESTRING (-43.17 -22.90, -43.20 -22.91), LINESTRING (31.23 30.04, 31.25 30.06, 31.20 30.02), LINESTRING (151.20 -33.86, 151.21 -33.87, 151.22 -33.85, 151.19 -33.84)",line
geo_line,"LINESTRING (-79.38 43.65, -79.42 43.64), LINESTRING (18.42 -33.92, 18.45 -33.90, 18.40 -33.93), LINESTRING (77.21 28.61, 77.23 28.62, 77.20 28.60, 77.25 28.63)",line
geom_ln,"LINESTRING (-122.41 37.77, -122.42 37.78), LINESTRING (2.35 48.85, 2.34 48.86, 2.33 48.87), LINESTRING (139.69 35.68, 139.70 35.69, 139.71 35.68)",line
ls_wkt,"LINESTRING (151.20 -33.86, 151.21 -33.85, 151.22 -33.86), LINESTRING (-43.17 -22.90, -43.18 -22.91, -43.19 -22.90), LINESTRING (-97.74 30.26, -97.80 30.30, -97.90 30.35)",line
line_geo,"LINESTRING (18.42 -33.92, 18.43 -33.93), LINESTRING (13.40 52.52, 13.41 52.53, 13.42 52.51, 13.43 52.52), LINESTRING (126.97 37.56, 126.98 37.57)",line
geom_ln,"LINESTRING (-95.36 29.76, -95.35 29.77), LINESTRING (9.99 53.55, 10.00 53.56, 10.01 53.55), LINESTRING (126.97 37.56, 126.98 37.57, 126.99 37.56, 127.00 37.58)",line
ln_wkt,"LINESTRING (144.96 -37.81, 144.97 -37.82), LINESTRING (-70.66 -33.45, -70.65 -33.44, -70.64 -33.43), LINESTRING (18.42 -33.92, 18.43 -33.91, 18.44 -33.92, 18.45 -33.93)",line
geo_linestr,"LINESTRING (-0.12 51.50, -0.11 51.51), LINESTRING (77.20 28.61, 77.21 28.62, 77.22 28.63), LINESTRING (-74.00 40.71, -73.99 40.72, -73.98 40.73, -73.97 40.74)",line
Geographic_Path_Linestring,"LINESTRING (-74.00 40.71, -73.98 40.75), LINESTRING (-118.24 34.05, -118.25 34.06, -118.27 34.04), LINESTRING (-87.62 41.87, -87.63 41.88), LINESTRING (-97.74 30.26, -97.75 30.27, -97.73 30.28, -97.76 30.29)",line
Boundary_Line_Definition,"LINESTRING (2.35 48.85, 2.36 48.86, 2.37 48.85), LINESTRING (13.40 52.52, 13.41 52.53), LINESTRING (-0.12 51.50, -0.13 51.51, -0.14 51.52, -0.11 51.49), LINESTRING (9.19 45.46, 9.20 45.47)",line
Feature_Trajectory_Path,"LINESTRING (139.69 35.68, 139.70 35.69, 139.71 35.67), LINESTRING (151.20 -33.86, 151.21 -33.87), LINESTRING (103.85 1.29, 103.86 1.30, 103.87 1.28), LINESTRING (77.21 28.61, 77.22 28.62, 77.23 28.63, 77.20 28.60)",line
line_path,"LINESTRING (-118.2 34.0, -122.4 37.7), LINESTRING (2.3 48.8, 12.4 41.9, 13.3 43.8), LINESTRING (100.5 13.7, 103.8 1.3), LINESTRING (151.2 -33.8, 144.9 -37.8), LINESTRING (18.4 -33.9, 31.0 -25.7)",line
route_geometry,"LINESTRING (-74.0 40.7, -71.0 42.3, -75.1 39.9), LINESTRING (-0.1 51.5, -3.1 55.9), LINESTRING (-46.6 -23.5, -43.2 -22.9, -58.3 -34.6), LINESTRING (116.4 39.9, 121.4 31.2, 114.1 22.5), LINESTRING (36.8 -1.2, 32.5 0.3)",line
trajectory_line,"LINESTRING (139.6 35.6, 135.5 34.6), LINESTRING (-97.7 30.2, -96.8 32.7, -95.3 29.7, -98.4 29.4), LINESTRING (30.5 50.4, 24.1 59.4), LINESTRING (-70.6 -33.4, -64.1 -31.4), LINESTRING (115.8 -31.9, 130.8 -12.4, 138.6 -34.9)",line
linePath,"LINESTRING (-95.4 38.2, -95.6 38.9), LINESTRING (8.1 49.5, 8.3 49.6, 8.4 49.2), LINESTRING (139.7 35.6, 139.8 35.7, 139.75 35.8, 139.6 35.5), LINESTRING (-47.8 -15.7, -47.9 -15.8), LINESTRING (144.9 -37.8, 145.0 -37.7, 145.1 -37.9)",line
routeGeometry,"LINESTRING (28.04 -26.2, 28.06 -26.15, 28.1 -26.22), LINESTRING (-122.4 37.7, -122.3 37.8, -122.5 37.75, -122.45 37.6), LINESTRING (2.35 48.85, 2.36 48.86), LINESTRING (103.8 1.3, 103.85 1.35, 103.9 1.28, 103.75 1.4, 103.82 1.32), LINESTRING (151.2 -33.8, 151.21 -33.81)",line
trajectoryData,"LINESTRING (-70.6 -33.4, -70.5 -33.5, -70.7 -33.45, -70.65 -33.3), LINESTRING (13.4 52.5, 13.45 52.51, 13.38 52.49), LINESTRING (18.4 -33.9, 18.45 -33.95), LINESTRING (-74.0 40.7, -73.9 40.75), LINESTRING (127.0 37.5, 127.1 37.55, 126.9 37.48)",line
geom_ln,"LINESTRING (-118.24 34.05, -95.36 29.76, -87.62 41.87), LINESTRING (-77.03 38.90, -74.00 40.71), LINESTRING (-122.67 45.52, -122.33 47.60, -123.12 49.28, -114.07 51.04)",line
line_pth,"LINESTRING (13.40 52.52, 9.99 53.55, 4.89 52.37), LINESTRING (-0.12 51.50, 2.35 48.85, 12.49 41.90, 28.97 41.00), LINESTRING (103.85 1.35, 100.50 13.75)",line
rte_geo,"LINESTRING (144.96 -37.81, 151.20 -33.86), LINESTRING (-46.63 -23.55, -43.17 -22.90, -58.38 -34.60), LINESTRING (28.04 -26.20, 31.02 -29.85, 18.42 -33.92, 25.74 -25.74)",line
linePath,"LINESTRING (-122.4 37.7, -122.3 37.8), LINESTRING (-97.5 35.4, -95.9 36.1, -93.2 37.2), LINESTRING (-74.0 40.7, -77.0 38.9, -81.6 33.9, -80.1 25.7)",line
routeGeometry,"LINESTRING (2.35 48.85, 4.35 50.85, 6.96 50.93), LINESTRING (12.49 41.9, 14.50 40.85), LINESTRING (-0.12 51.50, -3.18 55.95, -5.93 54.59, -6.26 53.34)",line
trajectoryLine,"LINESTRING (139.69 35.68, 135.50 34.69), LINESTRING (151.20 -33.86, 144.96 -37.81, 138.60 -34.92), LINESTRING (77.21 28.61, 72.87 19.07, 78.48 17.38, 80.27 13.08, 77.59 12.97)",line
routeLine,"LINESTRING (-118.2 34.0, -117.8 33.8), LINESTRING (2.35 48.85, 8.5 50.1, 13.4 52.5), LINESTRING (151.2 -33.8, 149.1 -35.3), LINESTRING (-43.2 -22.9, -43.18 -22.91, -43.17 -22.93, -43.2 -22.95), LINESTRING (139.7 35.6, 139.75 35.65)",line
trajectoryPath,"LINESTRING (18.4 -33.9, 18.45 -33.95, 18.5 -34.0), LINESTRING (-74.0 40.7, -80.1 41.2, -87.6 41.8), LINESTRING (116.4 39.9, 116.3 39.95), LINESTRING (-70.6 -33.4, -70.7 -33.5, -70.8 -33.6, -70.9 -33.7, -71.0 -33.8), LINESTRING (144.9 -37.8, 145.1 -37.9)",line
linearFeature,"LINESTRING (115.8 -31.9, 116.0 -32.0), LINESTRING (-90.0 35.1, -90.2 34.5, -90.5 34.0, -91.1 33.2), LINESTRING (28.9 41.0, 29.0 41.1), LINESTRING (10.0 53.5, 9.5 53.0, 9.0 52.5, 8.5 52.0), LINESTRING (-58.3 -34.6, -58.4 -34.7)",line
PathGeometryLine,"LINESTRING (-97.74 30.26, -97.75 30.27), LINESTRING (9.19 45.46, 9.20 45.47, 9.18 45.48), LINESTRING (120.98 14.59, 121.00 14.60, 120.99 14.61, 120.98 14.60)",line
RouteLineString,"LINESTRING (-47.92 -15.79, -47.90 -15.80, -47.88 -15.78), LINESTRING (28.04 -26.20, 28.06 -26.21), LINESTRING (151.20 -33.86, 151.21 -33.87, 151.22 -33.85, 151.23 -33.86)",line
LinearObjectShape,"LINESTRING (72.87 19.07, 72.88 19.08), LINESTRING (-0.12 51.50, -0.11 51.51, -0.10 51.52), LINESTRING (-70.66 -33.44, -70.65 -33.45, -70.64 -33.43, -70.67 -33.42)",line
lineGeometry,"LINESTRING (-121.5 38.5, -121.3 38.6), LINESTRING (-97.7 30.2, -96.8 32.7, -95.3 29.7), LINESTRING (-74.0 40.7, -73.9 40.8, -73.8 40.75, -73.9 40.7)",line
routePath,"LINESTRING (2.35 48.85, 2.40 48.86), LINESTRING (11.57 48.13, 13.04 47.81, 16.37 48.20), LINESTRING (-0.12 51.50, -0.07 51.51, 0.0 51.52, 0.05 51.51)",line
trajectoryLine,"LINESTRING (139.7 35.6, 139.75 35.65), LINESTRING (120.9 23.7, 121.5 25.0, 121.0 24.2), LINESTRING (77.2 28.6, 78.0 27.1, 75.7 26.9, 72.8 23.0)",line
geom_ln,"LINESTRING (-122.4 37.7, -122.3 37.8), LINESTRING (2.35 48.85, 7.75 48.58, 8.24 49.99), LINESTRING (139.69 35.68, 139.75 35.65, 139.80 35.70), LINESTRING (151.20 -33.86, 149.13 -35.28, 144.96 -37.81)",line
geo_linestr,"LINESTRING (-43.17 -22.90, -43.25 -22.95, -42.9 -22.8), LINESTRING (18.42 -33.92, 25.74 -25.74, 28.04 -26.20), LINESTRING (-95.5 41.2, -93.6 41.6, -87.6 41.8), LINESTRING (12.49 41.90, 12.51 41.89)",line
ln_wkt,"LINESTRING (116.40 39.90, 117.20 39.13, 121.47 31.23), LINESTRING (115.86 -31.95, 116.0 -32.0, 115.9 -32.1), LINESTRING (-77.04 -12.04, -71.53 -16.40, -68.11 -16.50), LINESTRING (31.23 30.04, 32.58 29.91)",line
geom_ln,"LINESTRING (-74.006 40.712, -74.003 40.715), LINESTRING (-123.12 49.28, -123.11 49.285, -123.10 49.29), LINESTRING (-99.13 19.43, -99.14 19.42, -99.15 19.41)",line
wkt_path,"LINESTRING (2.3522 48.8566, 2.3400 48.8600, 2.3377 48.8606), LINESTRING (-0.127 51.507, -0.125 51.509, -0.123 51.511), LINESTRING (13.40 52.52, 13.41 52.53)",line
loc_rte,"LINESTRING (116.40 39.90, 116.41 39.91), LINESTRING (139.69 35.68, 139.70 35.69, 139.71 35.70, 139.72 35.71), LINESTRING (-43.20 22.90, -43.19 22.91)",line
RoutePathGeometry,"LINESTRING (-74.0060 40.7128, -73.5 41.5, -71.0589 42.3601), LINESTRING (2.3522 48.8566, 2.3600 48.8600, 2.3650 48.8621), LINESTRING (-0.1278 51.5074, -0.1200 51.5085, -0.1150 51.5099, -0.1100 51.5110)",line
RiverCourseLineString,"LINESTRING (-58.3816 -34.6037, -58.4000 -34.6050, -58.4200 -34.6080), LINESTRING (32.5599 15.5007, 32.5650 15.5020, 32.5700 15.5035), LINESTRING (103.8198 1.3521, 103.8250 1.3550, 103.8300 1.3580, 103.8350 1.3600, 103.8400 1.3620)",line
TransportationCorridor,"LINESTRING (151.2093 -33.8688, 151.2150 -33.8700, 151.2200 -33.8725), LINESTRING (77.2090 28.6139, 77.2150 28.6180, 77.2200 28.6220), LINESTRING (-43.1729 -22.9068, -43.1780 -22.9100, -43.1830 -22.9130, -43.1880 -22.9160)",line
geographic_line_path,"LINESTRING (-74.01 40.71, -73.99 40.75, -73.98 40.73), LINESTRING (2.35 48.86, 13.40 52.52), LINESTRING (139.69 35.68, 135.50 34.69, 132.45 34.39)",line
transportation_route_line,"LINESTRING (-43.17 -22.90, -46.63 -23.55), LINESTRING (151.21 -33.87, 144.96 -37.81), LINESTRING (28.04 -26.20, 32.58 -15.38, 31.23 30.04)",line
boundary_line_geometry,"LINESTRING (-109.05 41.00, -109.05 37.00), LINESTRING (9.58 45.83, 10.99 46.49, 12.38 46.40), LINESTRING (100.50 13.75, 101.52 14.47, 102.76 15.28, 103.83 16.16)",line
geom_ln,"LINESTRING (-98.5 32.8, -98.6 32.9), LINESTRING (-117.1 32.7, -117.2 32.8, -117.0 32.6), LINESTRING (-71.0 42.3, -71.1 42.4), LINESTRING (-84.3 33.7, -84.4 33.8, -84.2 33.6, -84.5 33.9), LINESTRING (-122.6 45.5, -122.7 45.6)",line
line_geo,"LINESTRING (2.29 48.85, 2.30 48.86), LINESTRING (139.75 35.68, 139.76 35.69, 139.74 35.67), LINESTRING (9.19 45.46, 9.20 45.47), LINESTRING (116.40 39.90, 116.41 39.91, 116.39 39.89, 116.42 39.92), LINESTRING (103.85 1.29, 103.86 1.30)",line
ln_geom,"LINESTRING (-46.63 -23.55, -46.64 -23.56), LINESTRING (144.96 -37.81, 144.97 -37.82, 144.95 -37.80), LINESTRING (18.42 -33.92, 18.43 -33.93), LINESTRING (-77.03 -12.04, -77.04 -12.05, -77.02 -12.03, -77.05 -12.06), LINESTRING (31.23 30.04, 31.24 30.05)",line
geom_ln,"LINESTRING (-74.00 40.71, -71.05 42.36, -77.03 38.90), LINESTRING (12.49 41.90, 8.54 47.37), LINESTRING (77.21 28.61, 72.87 19.07, 78.48 17.38), LINESTRING (115.86 -31.95, 138.60 -34.92), LINESTRING (36.82 -1.29, 39.65 -4.04, 32.58 0.34)",line
line_wkt,"LINESTRING (-46.63 -23.55, -43.17 -22.90), LINESTRING (116.40 39.90, 121.47 31.23), LINESTRING (-0.12 51.50, -3.18 55.95, -6.26 53.34), LINESTRING (-118.24 34.05, -122.41 37.77, -117.16 32.71), LINESTRING (26.10 44.42, 23.32 42.69)",line
geo_str,"LINESTRING (151.20 -33.86, 147.32 -42.88), LINESTRING (3.70 40.41, -9.14 38.72, -8.62 41.15), LINESTRING (-77.04 -12.04, -71.53 -16.40, -68.11 -16.50), LINESTRING (30.52 50.45, 36.23 49.99), LINESTRING (-99.13 19.43, -103.34 20.65, -89.62 20.96)",line
transportation_route_geometry,"LINESTRING (-74.0060 40.7128, -74.0070 40.7135, -74.0080 40.7142), LINESTRING (116.4074 39.9042, 116.4174 39.9142), LINESTRING (37.6173 55.7558, 37.6273 55.7568, 37.6373 55.7578, 37.6473 55.7588)",line
river_centerline_path,"LINESTRING (31.2357 30.0444, 31.2400 30.0500), LINESTRING (-58.4333 -34.6000, -58.4433 -34.6100, -58.4533 -34.6200), LINESTRING (144.9631 -37.8136, 144.9700 -37.8150, 144.9800 -37.8160, 144.9900 -37.8170)",line
utility_pipeline_alignment,"LINESTRING (-97.7431 30.2672, -97.7531 30.2672, -97.7631 30.2672), LINESTRING (12.4964 41.9028, 12.4980 41.9050), LINESTRING (139.6980 35.6901, 139.7080 35.6911, 139.7180 35.6921, 139.7280 35.6931)",line
cityName,"Tokyo, São Paulo, Cairo",city
locationCity,"London, Sydney, Mexico City",city
municipalityName,"Mumbai, Paris, Buenos Aires",city
urbanCenter,"Tokyo, London, São Paulo",city
metropolisName,"Paris, Sydney, Cairo",city
locationCity,"Mumbai, Mexico City, Berlin",city
Cty,"Tokyo, Paris, Cairo",city
Loc_Cty,"Sydney, São Paulo, Mumbai",city
City_Nm,"London, Mexico City, Beijing",city
urbanCenter,"TOKYO, LONDON, CAIRO",city
primaryCity,"PARIS, SÃO PAULO, MUMBAI",city
metropolisName,"SYDNEY, BEIJING, MOSCOW",city
UrbanCenterName,"TOKYO, PARIS, CAIRO",city
MetropolitanAreaName,"SÃO PAULO, SYDNEY, MEXICO CITY",city
MunicipalityLocation,"LONDON, MUMBAI, LAGOS",city
MunicipalityName,"Tokyo, London, São Paulo",city
CityOfResidence,"Paris, Cairo, Sydney",city
GeographicCityLocation,"Mumbai, Mexico City, Lagos",city
city_location,"TOKYO, PARIS, BUENOS AIRES",city
municipality_name,"CAIRO, MEXICO CITY, SYDNEY",city
urban_center,"MUMBAI, LONDON, SAO PAULO",city
location_city_name,"Tokyo, London, Cairo",city
primary_municipality,"São Paulo, Sydney, Paris",city
urban_center,"Mumbai, Beijing, Moscow",city
location_city,"Tokyo, Cairo, São Paulo, London, Sydney",city
urban_area,"Mumbai, Lagos, Mexico City, Paris, Buenos Aires",city
municipality_name,"Beijing, Kinshasa, Moscow, Lima, Jakarta",city
Urban_Center_Name,"Tokyo, London, Cairo",city
Metropolis_Identifier,"São Paulo, Sydney, Mumbai",city
Municipality_Name,"Mexico City, Paris, Lagos",city
locationCity,"TOKYO, CAIRO, SYDNEY",city
municipalityName,"SÃO PAULO, LONDON, MUMBAI",city
urbanCenter,"PARIS, SEOUL, LAGOS",city
city_location,"Tokyo, Cairo, Mexico City",city
metropolis_name,"São Paulo, London, Sydney",city
urban_center,"Mumbai, Paris, Lagos",city
city_name,"Tokyo, Paris, Cairo",city
urban_center,"London, São Paulo, Sydney",city
municipality,"Mumbai, Mexico City, Lagos",city
urbanCenter,"Tokyo, Paris, São Paulo",city
metropolitanArea,"Mexico City, Cairo, Sydney",city
locationCity,"London, Mumbai, Lagos",city
CtyNm,"London, São Paulo, Sydney",city
UrbCtr,"Mumbai, Mexico City, Moscow",city
residence_city,"Tokyo, Paris, Cairo",city
urban_area_name,"São Paulo, Sydney, Mumbai",city
primary_municipality,"London, Mexico City, Lagos",city
cityName,"Tokyo, London, Cairo",city
locationCity,"São Paulo, Sydney, Mumbai",city
urbanCenter,"Paris, Mexico City, Lagos",city
cty,"Tokyo, London, Paris",city
loc_city,"São Paulo, Sydney, Cairo",city
addr_cty,"Mumbai, Lagos, Mexico City",city
CTY,"TOKYO, PARIS, CAIRO, SYDNEY, MEXICO CITY",city
ct_nm,"LONDON, SAO PAULO, BEIJING, LAGOS, TORONTO",city
loc_city,"MUMBAI, MOSCOW, BUENOS AIRES, JOHANNESBURG, SEOUL",city
Urban Center Name,"Tokyo, Paris, São Paulo",city
Metropolitan Area Name,"Sydney, Cairo, Mexico City",city
Municipality Name,"London, Mumbai, Buenos Aires",city
building_id_number,"3019826, 10091245812, 44-CHIYODA-BLDG",bin
property_record_id,"8801543, C02-98144, 75101000BI0072",bin
structure_identifier,"5088210, 199341, SGP-881-A4",bin
Building_Identification_Number,"3058201, 200004598177, BLD-9872-C",bin
Property_Identifier_Code,"5/RP881234, 5110943, DE-MUN-88021B",bin
Unique_Structure_Reference,"10094876501, AZ-01-456, 2045567",bin
BldgID,"1083451, 100045981234, JP-TKY-1120A",bin
Bld_Ident_No,"21-198765-BLD, FR75012AC0045, 9812347601",bin
StructID,"DE-BER-45B01, SYD-CBD-0988, SGP2023-A45",bin
building_identifier,"3345109, 1079822, 4115601",bin
property_reference_code,"A94F8X4, T2A1L7, V92N7P8",bin
site_parcel_id,"100040216489, 200004118753, 10091567821",bin
BLDG_REF,"A1088-00345-2023, 1810459021, CE-2024-5881-A",bin
UPRN,"10090998765, 200004123456, 511456789",bin
PID,"028-451-018, R04567-012-0030, N/A",bin
BldgID,"3078152, AU-QLD-129485, 901142",bin
UPRN,"100091543288, DE-BY-L8033, 212450881",bin
PropCd,"5021890, B-442-C1, 44017398",bin
Bld_ID,"3078112, BLD-9871-A, 12054981",bin
UBI,"1000805432, DE-BER-44019B, 785011",bin
Prop_Ref_Num,"GANSW718455321, 142810562, CAD-TOR-881C4",bin
Building Identification Number,"3078112, 23 109876 BLD 00 BA, DE-BE-045991A",bin
Property Parcel Identifier,"5124-008-021, 100091276543, Lot 88 on SP123456",bin
Structure Registry Code,"000 BC 0451, 13101-002-0058992, NZ-AKL-84B201",bin
building_id_number,"3019875, 100923055678, BER-451-9C, 5210987",bin
property_identifier,"1899432, GANSW718331123, CA-ON-445820, 990145",bin
structure_ref_code,"BLDG-DXB-005-C4, A65 F4E2, BR_SP_0155489-A, 21009876",bin
Bldg_ID,"1085331, B5688-0012, 4007819",bin
APN,"4287-015-021, 112A-459-003, R7402110450",bin
UPRN,"100023456789, 200001849362, 100909987654",bin
Building_Identification_Number,"3021458, 20-114956-BLD, IDU-75115-B0198",bin
Property_Identifier_Code,"100084592173, 94301-7294, DUB-MKN-8439017253",bin
Structure_Reference_ID,"GAVIC915348821, 10472-S-0912, N/A",bin
BldIdNum,"3019876, 10008123456, DE-HAM-5432A",bin
BLDG_ID,"GAVIC789012345, 2987654321, JP1301015551234",bin
BldgIdentCd,"01234567AB8901C2345D, KR4113110100109870000, 751012345",bin
Building_Identification_Number,"1089215, 5021198, 2044312",bin
Property_Parcel_Identifier,"021-456-789, 4401-009-025, 98-AE-0431",bin
Structure_Reference_Code,"FR-75-B01-492C, UK-LON-E14-9A, JP-TKY-SWA-3301",bin
BldgId,"3078451, 2099142, CA-QC-M1H2X3-B1",bin
UPRN,"10003548912, 200004123567, 10091876543",bin
Bld_Ref,"BER-G-11045, FR75101_8763_B, 06-032-14-01-02-3-00-019",bin
BID,"3088210, 3704B 015, 88014325",bin
BLDG_REF,"200040881932, HKG-88-1234C, 19154388",bin
UBIN,"VIC-B-450991, 10115-GEB-0042, 550291",bin
BLD_ID,"2058194, 10009154876, 59350_0615_00028",bin
PROP_NUM,"L15/DP987654, 08041018900700, TOK-CHY-19945",bin
BLDG_REF,"12-5-8, BLK 78B S462078, MCR/CIV/28A",bin
BID,"3015679, 75112AB0056, TRT-459-112",bin
BldgID,"100023459876, DE-BE-34501A, SG-BLDG-44021",bin
StrctNo,"3025594588, 085.123.0045-9, MH-MUM-B4-9012",bin
BLDG_ID,"1087452, LNDN-B-45A98, 20183459",bin
BldIdNum,"8023451, BE-MTE-10117-23, 13104-005-0012",bin
Bldng_Ident_No,"FR75001-RIV-018, 1578903, SGP-530101-B2",bin
building_id_number,"3056789, 4112345, 2098765",bin
property_code,"88/SP189023, 100091234512, ERF-451",bin
structure_identifier,"5501-23-456, BLDG-C-90210, 48A-T3-5503",bin
Building Identification Number,"3015482, 1089234, 10008104841, B450-2021-3, 22 189452 BLD",bin
Property Registration Code,"DE-BER-84519-A, FR-BAT-98765432B, 5022190, BCA-SG-A4098-2022, 200001831235",bin
Structure Reference Identifier,"STRUC-9904-B1, 2004567, 19 204331 BLD, 10091384502, MUM-BLD-G/55021",bin
multiline_shape,"MULTILINESTRING ((139.7 35.6, 139.8 35.7), (139.75 35.65, 139.85 35.75)), MULTILINESTRING ((-0.1 51.5, -0.05 51.51), (-0.12 51.48, -0.08 51.49)), MULTILINESTRING ((151.2 -33.8, 151.25 -33.82), (151.18 -33.85, 151.22 -33.86))",multi-line
geographic_path,"MULTILINESTRING ((-122.4 37.7, -122.45 37.8), (-122.5 37.85, -122.48 37.9)), MULTILINESTRING ((-43.2 -22.9, -43.18 -22.91), (-43.17 -22.92, -43.15 -22.93)), MULTILINESTRING ((31.2 30.0, 31.22 30.05), (31.23 30.06, 31.25 30.1))",multi-line
route_linestrings,"MULTILINESTRING ((72.8 19.0, 72.82 19.05, 72.84 19.03), (72.81 19.01, 72.83 19.06)), MULTILINESTRING ((-114.0 51.0, -114.5 51.1), (-115.0 51.12, -115.5 51.17)), MULTILINESTRING ((22.4 -33.9, 22.6 -34.0), (22.8 -34.02, 23.0 -34.04))",multi-line
geom_mln,"MULTILINESTRING ((2.35 48.85, 2.36 48.86), (2.37 48.87, 2.38 48.88)), MULTILINESTRING ((13.40 52.51, 13.41 52.52, 13.42 52.53)), MULTILINESTRING ((8.01 46.55, 8.02 46.56))",multi-line
mln_path,"MULTILINESTRING ((139.69 35.68, 139.70 35.69), (139.71 35.68, 139.72 35.69)), MULTILINESTRING ((116.55 40.43, 116.56 40.44, 116.57 40.45)), MULTILINESTRING ((151.20 -33.86, 151.21 -33.85, 151.22 -33.86))",multi-line
geo_track,"MULTILINESTRING ((-118.24 34.05, -118.25 34.06, -118.26 34.07)), MULTILINESTRING ((-79.38 43.65, -79.39 43.66), (-79.40 43.65, -79.41 43.66)), MULTILINESTRING ((-43.17 -22.90, -43.18 -22.91))",multi-line
route_path,"MULTILINESTRING ((2.29 48.85, 2.31 48.86), (2.31 48.86, 2.33 48.86)), MULTILINESTRING ((139.75 35.68, 139.76 35.685), (139.76 35.685, 139.755 35.69)), MULTILINESTRING ((151.215 -33.857, 151.213 -33.854), (151.213 -33.854, 151.210 -33.852))",multi-line
transportation_lines,"MULTILINESTRING ((13.41 52.52, 13.39 52.51), (13.39 52.51, 13.37 52.50)), MULTILINESTRING ((-43.18 -22.97, -43.17 -22.96), (-43.17 -22.96, -43.15 -22.94)), MULTILINESTRING ((37.62 55.75, 37.60 55.76), (37.60 55.76, 37.58 55.77))",multi-line
water_flow_path,"MULTILINESTRING ((31.25 30.05, 31.26 30.08), (31.26 30.08, 31.27 30.10)), MULTILINESTRING ((-60.02 -3.11, -59.98 -3.10), (-60.01 -3.12, -59.97 -3.11)), MULTILINESTRING ((19.04 47.49, 19.05 47.50), (19.05 47.50, 19.045 47.51))",multi-line
route_path,"MULTILINESTRING ((-0.12 51.50, -0.13 51.51)), MULTILINESTRING ((151.20 -33.86, 151.21 -33.87)), MULTILINESTRING ((139.75 35.68, 139.76 35.69, 139.77 35.70))",multi-line
line_network_geom,"MULTILINESTRING ((2.35 48.85, 2.36 48.86)), MULTILINESTRING ((-46.63 -23.55, -46.64 -23.56)), MULTILINESTRING ((31.23 30.04, 31.24 30.05, 31.25 30.06))",multi-line
spatial_track,"MULTILINESTRING ((-99.13 19.43, -99.14 19.42)), MULTILINESTRING ((13.40 52.52, 13.41 52.53)), MULTILINESTRING ((37.61 55.75, 37.62 55.74))",multi-line
mln_geom,"MULTILINESTRING ((139.7 35.6, 139.8 35.7), (139.75 35.65, 139.85 35.75)), MULTILINESTRING ((151.2 -33.8, 151.21 -33.81)), MULTILINESTRING ((12.4 41.9, 12.5 41.8))",multi-line
geo_mlstr,"MULTILINESTRING ((-0.1 51.5, -0.2 51.6, -0.3 51.7)), MULTILINESTRING ((-47.9 -15.8, -47.91 -15.81)), MULTILINESTRING ((77.2 28.6, 77.21 28.61), (77.22 28.62, 77.23 28.63))",multi-line
wkt_mln,"MULTILINESTRING ((2.3 48.8, 2.31 48.81)), MULTILINESTRING ((-99.1 19.4, -99.11 19.41, -99.12 19.42)), MULTILINESTRING ((30.5 50.4, 30.51 50.41), (30.52 50.42, 30.53 50.43))",multi-line
road_network_geometry,"MULTILINESTRING ((-118.25 34.05, -119.02 35.37), (-119.03 35.38, -121.50 38.58)), MULTILINESTRING ((139.75 35.68, 136.90 35.18), (136.91 35.17, 135.50 34.69)), MULTILINESTRING ((-0.12 51.51, -0.42 51.88), (-0.46 51.65, -0.98 51.45))",multi-line
river_system_layout,"MULTILINESTRING ((31.23 30.04, 30.42 31.40), (31.23 30.04, 32.30 31.26), (32.89 24.08, 31.23 30.04)), MULTILINESTRING ((-73.25 -3.75, -60.02 -3.10), (-60.02 -3.10, -49.95 0.05)), MULTILINESTRING ((8.68 50.11, 8.27 50.00), (8.27 50.00, 6.96 50.93))",multi-line
hiking_trail_path,"MULTILINESTRING ((-84.19 34.63, -83.49 35.56), (-83.49 35.56, -82.11 36.10)), MULTILINESTRING ((167.93 -44.98, 167.74 -44.82, 167.92 -44.66)), MULTILINESTRING ((-72.54 -13.29, -72.58 -13.23), (-72.58 -13.23, -72.54 -13.16))",multi-line
